GUID	Text
113765	Vaya con el espionaje industrial... ¡Gracias!
113766	Un lugar interesante, no hay duda.
113767	¿Alguien ha pedido un científico?
113768	Encontraremos las respuestas por ti.
113769	Pensaba que los Custodiadores Árticos no eran más que unos ecologistas con botas de nieve. Pero los estabilizadores climáticos... Nunca había visto una tecnología tan bien diseñada.
113770	Estamos en el siglo XXIII y, si no fuera por la escasez de energía, estaríamos mucho más avanzados de lo que estamos. Me alegra saber que alguien se está ocupando ahora de eso.
113771	¿Sabías que Cassian Industries tiene el departamento de investigación más importante de los Cinco Grandes? ¿Tanta gente solo para inventar nuevos taladros? Tiene que haber algo más...
113772	No creo que la humanidad llegue a tener nunca las respuestas a todas las preguntas. Pero eso no significa que no debamos buscarlas.
113773	Dirigir esta estación de investigación polar no es física cuántica. Esperemos que pueda cambiar de departamento alguna vez.
114896	Ese tal Jorgensen me prometió unos fenómenos climatológicos fascinantes. Y ¿qué es lo que me encuentro? Un estabilizador climático roto.
114897	¿Jorgensen? Me pagó una cantidad desorbitada. De lo contrario, no habría aparecido.
114898	Espero que no tardemos en acabar con esto. No quiero que me vean ayudando a Jorgensen.
115623	No me pagan lo suficiente para esto.
115624	¡Hasta el equipamiento es arcaico!
115625	A ver, dónde he dejado mis notas...
115626	Uf, no paran de deambular por la nieve.
115627	¡Este café me anima un montón!
115628	Ahora que lo pienso, creo que fue buena idea aceptar este trabajo.
115629	No hay lugar mejor para la investigación vital.
115630	Tanta paz y tranquilidad, es fantástico.
115698	Hala, el depósito es mucho más puro de lo que pensábamos.
115699	Debería comer más sano...
115702	Vamos a necesitar conductores mejores.
115705	¿Está todo comprobado?
115709	Puedes descargar ahí.
115712	¡Sopa misteriosa no! Otra vez no...
115713	¿He cerrado la puerta... ?
105721	Recibido. Te recibo alto y claro. Podemos empezar a excavar aquí en la Luna.
113774	¡Bien!
113775	¡Un trabajo de primera!
113776	¡Es extraordinario!
113777	¡Muy bien!
113778	¡Exacto!
113779	¡Qué retorcido!
113780	¡Es alucinante!
113781	¡Ha estado genial!
113782	¡Es formidable!
113783	Ha funcionado a la perfección.
113784	Tengo que admitir que me ha entusiasmado.
113785	¡Bendita sea nuestra suerte!
113786	¡Lo peor ha pasado!
113787	Veo que te empleas a fondo en eso del liderazgo.
113788	¡Has cumplido con tu deber!
113789	¡Bravo!
113790	¡Empiezas con buen pie!
113791	¡Vas por buen camino!
113792	¡Sigue así!
113793	¡Eres increíble!
113794	¡Has resuelto las cosas!
113795	¡Eres insuperable, no hay duda!
113796	Simple y llanamente: ¡eres la bomba!
113797	Es la vida.
113798	Eso sí que es mala suerte...
113799	[Suspiro] Se acabó...
113800	¡Qué sorpresa más desagradable!
113801	Menuda chapuza.
113802	¡Olvídalo!
113803	¡Mala suerte!
113804	¡Se te ha ido de las manos!
113805	¡Qué desastre!
113806	La gente no hace eso.
113807	¡Menudo lío has armado!
113808	¿Siempre trabajas así?
113809	Supongo que no es culpa tuya, ¿eh?
113810	Sinceramente: lo has echado todo a perder.
113811	Tú no tienes mucha suerte, ¿verdad?
113812	¡Pero bueno!
113813	Has intentado abarcar demasiado, ¿verdad?
113814	¡No me digas que no sabes hacerlo mejor!
113815	Todo ha sido en vano, ¿sabes a qué me refiero?
113816	¿Estás de broma?
113817	Te recibo alto y claro.
113818	Te enseñaría todo esto, pero la verdad es que no hay mucho que enseñar.
113819	Buenas.
113820	¿Tienes trabajo para mí?
113821	No habrás venido desde tan lejos solo para verme, ¿verdad?
113822	¿Qué tal?
113823	Mira quién está ahí.
113824	¡Entra y respira hondo!
113825	Vaya, vaya, compañía de la buena.
113826	La compuerta está abierta.
113827	Dalo por hecho.
113828	Vale.
113829	No te preocupes.
113830	Entendido.
113831	No hay problema.
113832	¡Solo tienes que pedirlo!
113833	¡Puedes contar con ello!
113834	Deja que te ayude.
113835	No lo lamentarás.
113836	¡Claro que sí!
113837	No.
113838	¡Uf, eso está fuera de mis posibilidades!
113839	No podré hacerlo hoy.
113840	Me estoy dejando la piel aquí.
113841	De ninguna manera.
113842	Lo siento, pero te voy a decepcionar.
113843	Oye, solo soy un ser humano.
113844	Te has equivocado de persona.
113845	No puedo ayudarte.
113846	Siento decepcionarte, pero no.
113847	Esto no se va a solucionar solo.
113848	No tengo ni idea de qué hacer. ¿Y tú?
113849	Espero que no te moleste que te lo pregunte directamente.
113850	Me parece que es un asunto importante.
113851	Prefiero dejárselo a quien toma las decisiones.
113852	Hemos hecho todo lo que hemos podido. Es hora de pasárselo a otro.
113853	¡Ha sido un éxito!
113854	¡No hay duda de que tienes madera de líder!
113855	¡Un millón de gracias!
113856	¡Genial! ¡Eso es todo!
113857	¿Problema? ¡Tú no tienes ninguno!
113858	¡Así son las cosas!
113859	¡Lo tienes todo controlado, en serio!
113860	¡Te debo una!
113861	Eso no ha servido de nada...
113862	¡Ahora estamos peor que nunca!
113863	Ese tipo de cosas te arruinan el día, ¿eh?
113864	¡Ya entiendo, solo son los luneros!
113865	¿Te gusta dejar las cosas a medias?
113866	¡Y ahora me lo dices!
113867	Supongo que te lo estarás tomando con filosofía.
113868	Cuento contigo.
113869	Gracias de antemano.
113870	¿Cómo va?
113871	Sabes cómo se hacen las cosas ¿no?
113872	¿Has conseguido hacer algo? Solo pregunto.
113873	Me alegro de que las cosas avancen.
113874	Entiendo, no es algo que se pueda hacer sobre la marcha.
113875	¡Ya lo tienes!
113876	Eso es.
113877	A por él.
113878	Confirmado.
113879	Lo tienes justo delante.
113880	Aquí no hay mucho con que confundirlo, ¿verdad?
113881	A mí me parece que es el correcto.
113882	Es impresionante, ¿verdad?
113883	¡Ahí lo tienes!
113884	Vale, pues vámonos.
113885	¿Vamos?
113886	Buen viaje.
113887	En marcha.
113888	No va a venir hasta ti.
113889	No debería costarte llegar allí.
113890	No te pierdas.
113891	Maldición, nos han descubierto.
113892	No los he visto venir...
113893	Nos han pillado.
113894	¡Está justo delante!
113895	No falta mucho...
113896	Creo que ya lo veo...
113897	Has desenterrado algo ahí.
113898	No hay forma de ocultarte nada, ¿verdad?
113899	No lo habría encontrado sin ti.
113900	No creas que no te lo agradezco, pero eso solo ha revelado otro problema.
113901	¡Gracias! ¿Puedo molestarte con otro asunto?
113902	No nos decepcionaste con eso y tampoco nos decepcionarás con este nuevo asunto.
113903	Supongo que tendrás que ocuparte de ellos por las malas.
113904	Nuestro trabajo ya es lo bastante peligroso. Preferiría no tener además una guerra en la puerta de casa.
113905	No nos pagas un plus de peligrosidad, así que será mejor que elimines el peligro.
113906	Están disparando a la gente. Supongo que no lo vas a permitir, ¿verdad?
113907	¡Si no haces algo, va a morir gente!
113908	¡No pienso derramar ni una lágrima por esos terroristas!
113909	¡Les has dado una buena!
113910	Gracias. Ahora podemos volver a estar seguros.
113911	Tanta precipitación... creo que no ha sido una buena táctica, ¿verdad?
113912	Ahora toca barrer los pedazos...
113913	Se me ha helado la sangre.
113914	Si la mierda fuera nueva, a esta colonia le habría caído una avalancha.
113915	Me duele la espalda, la cabeza me va a estallar, tengo los pulmones... para qué seguir...
113917	Tenía claro que iba a vivir en el vacío. Pero este lugar no tiene absolutamente nada que ofrecer.
113918	¿Echar un vistazo? ¿Te gustaría vivir aquí?
113919	¿Cómo es la vida? Pregúntame cómo logro sobrevivir aquí?
113920	Lo siento, no hablo mucho. Tengo que ahorrar aire.
113921	Es pura explotación, ya lo sabes.
113923	Me largo de aquí en la próxima lanzadera.
113922	Echo de menos la Tierra.
113924	¡El anuncio de trabajo parecía más prometedor!
113928	No se puede decir que tenga demasiada motivación.
113930	Los días aquí se me hacen muy grises, ¿sabes a qué me refiero?
113934	Si no fuera porque está bien pagado...
113916	Debería haberlo sabido: este asunto de la segunda oleada parecía demasiado bueno para ser verdad.
113925	Amóldate a la situación, eso es lo que dicen.
113926	El sitio es nuevo pero el trabajo es el mismo. Sucede igual que en todas partes.
113927	Me vale... Casi.
113929	Adelante. Al fin y al cabo, eres tú quien me paga el oxígeno.
113933	Aquí todos arrimamos el hombro.
113935	No hay nada que contar.
113936	No es estrecho, es acogedor.
113937	Las cosas me van bien.
113938	Cuando pienso en unas condiciones de trabajo justas... Pienso en este lugar.
113939	¡Está bien lo que tienes aquí!
113940	Ha sido una buena decisión apuntarse en el P.L.L.
113941	Solo hablo por mí, pero la verdad es que estoy muy bien aquí.
113942	A pesar de ser un desierto gris, este lugar es bastante acogedor.
113943	El trabajo no parece tan duro si te espera un hogar agradable.
113944	Es una vida sencilla. Eso me gusta.
113945	La verdad es que lo mejor es la sensación de comunidad.
113946	¡Estoy viviendo el sueño!
113947	Esto antes era un trozo de roca gris. ¡Y mira en qué lo hemos convertido!
113948	Dos palabras... ¡Gravedad cero!
113949	¿Para qué necesitamos la Tierra? Este lugar es perfecto.
113950	¡Esto es la frontera final!
113951	¡Claro que estoy bien!
113952	Llévame a la Luna. ¡Cuando quieras!
113953	Este lugar... es alunizante. ¿Lo pillas?
113954	¡Podría saltar de alegría, pero no me gustan las alturas!
113955	No es solo un cráter. ¡Es mi hogar! ¡Y me encanta!
113956	Solo con eso ya me siento mejor.
113957	Chequeos regulares, eso es lo que necesitamos.
113958	Por fin, un médico va a echarle un vistazo a ese sarpullido.
113959	Todo listo para la excavación.
113960	Un pequeño paso para mí... bueno, ya conoces el resto.
113961	¡Ha llegado el momento de levantar un poco de polvo!
113962	A los Cinco Grandes les repatea que hayas pisado la Luna antes que ellos.
113963	Seguro que somos más eficientes que los de LEC. En serio, ¿has visto sus minas...? No me gustaría trabajar allí.
113964	Esto es como el antiguo oeste. Y la gente disparándose sin parar.
113965	Me estoy hartando de todos estos tópicos sobre la Luna, ¿sabes? Si no has vivido aquí, nunca entenderás por qué actuamos como lo hacemos.
113966	Ese asunto de la Guardia Orbital... No entiendo para qué sirve. ¿Acaso no hay bastante espacio aquí para vivir todos juntos? Si no les gustamos, pueden quedarse la cara oscura para ellos solos.
115253	Oh, gracias. Los hombres de Drake... me apalearon, me escupieron, me insultaron y me hicieron todo lo que se les hace a los traidores.
115254	¡Gracias por acogernos en tu campamento de refugiados! Ya está muy abarrotado...
115255	Gracias... muchas gracias.
115714	¡Y ni siquiera podemos tener mascotas!
115718	¡Las horas extras están acabando con mi vida familiar!
115719	No puedo creer lo que hacen esos cabrones de la Guardia Orbital...
115720	Después de un tiempo, el paisaje resulta bastante aburrido.
115721	¡No hay nada como una fiesta en cubierta!
115722	¡Me muero de ganas por verles la cara de nuevo!
115723	¡Me ha llegado una carta de casa!
115724	Una familia en la Tierra y una familia en la Luna. Perfecto.
115734	¡Aléjate del depósito!
115735	Este trabajo es vital, así que concéntrate.
115737	¿No puedo probar la nueva sala de gravedad cero?
115739	Aquí ni siquiera se puede fumar.
115740	¿Dónde he puesto la broca nueva?
115741	Mantén bien limpios los filtros de aire.
115744	La energía solar es muy valiosa.
115749	Menos mal que el casco hermético no tenía brechas.
115751	Debería reponer suplementos vitamínicos.
115753	Venga, solo una carta...
115755	¡Pronto vamos a necesitar más lanzaderas!
115757	No te preocupes por los pequeños impactos.
115761	¿Algún voluntario de fuera?
115762	¡Tiene buena pinta!
105744	¡Nivel de seguridad Código Beta! ¡Drones de vigilancia a sus puestos! Si quieren sabotear nuestros reactores de fusión, primero tendrán que atravesarlos.
105745	¡Malas noticias! ¡Nuestros sistemas muestran movimiento enemigo en las fronteras!
115860	¡Rápido, carga los escudos de energía!
115876	Al principio lo confundimos con otro meteorito. Y ahora que lo hemos visto con más detalle, estamos aún más confundidos. El satélite no pertenece a LEC, a la Guardia Orbital ni a ninguno de los Cinco Grandes. Nunca había visto ese logotipo.
113980	Eso ha ido muy bien.
113981	Le doy una nota de sobresaliente.
113982	Esto es un éxito en toda regla.
113983	Un resultado satisfactorio.
113984	Eso es perfecto.
113985	Buen trabajo.
113986	¡Magnífico!
113987	¡Buen trabajo!
113988	No está mal.
113989	¡Así me gusta!
113990	Eso está mejor.
113991	Me alegro de que lo hayas resuelto.
113992	Un obstáculo menos.
113993	Lo has hecho a la perfección.
113994	Viniste, viste, venciste.
113995	¡Has hecho un trabajo magnífico!
113996	Todo resuelto. Buen trabajo.
113997	¡Tú sí que sabes liderar!
113998	¡Nos has sacado del apuro!
113999	¡Me gusta tu estilo!
114000	Felicidades por tu éxito.
114001	¡Qué resultados tan buenos!
114002	Deberían felicitarte.
114003	El asunto se ha puesto feo.
114004	Un desastre absoluto.
114005	Era inevitable.
114006	Eso ha ido de mal en peor.
114007	Eso ha estado... mal.
114008	Mal hecho.
114009	No ha estado a la altura.
114010	Maldita sea, qué horror.
114011	Circula, aquí no hay nada que ver.
114012	Fatal.
114013	Bueno, nadie es perfecto.
114014	Esto te atormentará durante un tiempo.
114015	Así no llegarás a ninguna parte.
114016	Ya ves, ningún plan sobrevive al primer contacto.
114017	¿No lo has visto venir?
114018	Creo que no estás en forma.
114019	A veces, no hay nada que puedas hacer.
114020	Este tipo de situaciones no se pueden controlar.
114021	A veces hay que admitir la derrota.
114022	Me temo que tu estrategia no era buena.
114023	Eh, ¿qué hay?
114024	¿Es urgente?
114025	¿Sí?
114026	Nada que señalar.
114027	¿Tienes órdenes para mí?
114028	No, no me molestan las visitas.
114029	Oh, ¿estás haciendo una inspección sobre el terreno?
114030	¿En qué puedo ayudarte?
114031	¡A tu servicio!
114032	A ver, ¿qué puedo hacer por ti?
